filename,class,planet_label,has_planet,has_activity,flux_mean,flux_std,amplitude,n_points,planet_radius,orbital_period,impact_parameter,flare_amplitude,spot_radius_mean,spot_latitude_mean,spot_lifetime_mean,stellar_rotation_period,tau
0000000247.dat,1,0,0,1,-118.75268383011519,1236.3108518308638,10530.85040116269,899517,0.0,0.0,0.0,1343.02,4.466666666666667,20.0,36.0,13.2,5.69
0000000248.dat,1,0,0,1,-912.3684953443957,1399.8146383265475,9470.312118280312,899517,0.0,0.0,0.0,1371.81,4.6000000000000005,20.0,33.0,28.0,4.24
0000000249.dat,1,0,0,1,-283.865158801177,864.7066900200404,6232.433662568745,899517,0.0,0.0,0.0,896.77,4.333333333333333,20.0,42.0,15.88,9.13
0000030000.dat,2,1,1,1,-2909.6131769247004,15868.71719152831,101210.84031312283,899565,3.349,26.916,0.428,1185.133,0.0,0.0,0.0,12.361,7.0
0000030001.dat,2,1,1,1,-1095.2536084896972,7708.184817637136,56922.522953067935,899469,2.341,25.001,0.172,1541.901,0.0,0.0,0.0,14.627,7.0
0000030002.dat,2,1,1,1,45.13252588406187,2189.992786806303,20012.6270074786,899469,1.175,3.231,0.01,1872.946,0.0,0.0,0.0,26.278,7.0
0000030003.dat,2,1,1,1,-57.89646074994552,2275.144279543688,19109.962206609875,899513,1.201,18.38,0.193,1732.225,0.0,0.0,0.0,12.923,7.0
0000030004.dat,2,1,1,1,-2278.1111111799846,13054.429904591167,82790.37342097882,899469,2.994,20.249,0.781,1806.561,0.0,0.0,0.0,9.237,7.0
0000030005.dat,2,1,1,1,-1032.660700636043,6799.638026186296,45499.01643271517,899469,2.177,21.143,0.641,1658.783,0.0,0.0,0.0,18.92,7.0
0000030006.dat,2,1,1,1,-245.03233042139317,3108.0188096470524,23956.75239727982,899517,1.442,29.848,0.768,1692.277,0.0,0.0,0.0,28.404,7.0
0000030007.dat,2,1,1,1,-1222.1568592111742,8161.289766454261,57585.37486546661,899517,2.373,27.613,0.39,1849.196,0.0,0.0,0.0,22.401,7.0
0000030008.dat,2,1,1,1,-48.39743099507751,1668.7465776533863,13959.60976605143,899565,1.005,31.179,0.088,1249.668,0.0,0.0,0.0,19.252,7.0
0000030009.dat,2,1,1,1,-1684.1659823212203,10199.48803656338,66456.90862278003,899565,2.662,38.714,0.438,1489.425,0.0,0.0,0.0,7.429,7.0
0000030010.dat,2,1,1,1,-465.57309034224295,3845.867919164637,28411.75819564558,899564,1.661,41.023,0.364,1221.209,0.0,0.0,0.0,20.375,7.0
0000030011.dat,2,1,1,1,-2980.866118868536,16570.311228962008,105187.19403926426,899565,3.352,36.47,0.675,1987.668,0.0,0.0,0.0,29.751,7.0
0000030012.dat,2,1,1,1,-561.1091889375016,4864.134546403877,35991.45700128848,899517,1.793,47.865,0.078,1944.059,0.0,0.0,0.0,8.502,7.0
0000030013.dat,2,1,1,1,-1186.772373019835,7252.143111446728,48430.56013067991,899517,2.257,2.875,0.391,1039.427,0.0,0.0,0.0,17.958,7.0
0000030014.dat,2,1,1,1,157.986809029911,1233.3012442191437,11947.015969018108,899496,0.837,11.397,0.12,1705.575,0.0,0.0,0.0,26.934,7.0
0000030015.dat,2,1,1,1,112.11630356365524,1697.9723873980695,15096.364340199369,899517,1.032,2.363,0.26,1925.248,0.0,0.0,0.0,23.519,7.0
0000030016.dat,2,1,1,1,-921.4058710365757,6084.466124234518,40411.43883815819,899517,2.056,33.079,0.59,1180.575,0.0,0.0,0.0,22.425,7.0
0000030017.dat,2,1,1,1,-1207.079493958732,7930.970597895083,53104.63334034566,899517,2.336,45.105,0.381,1567.945,0.0,0.0,0.0,22.562,7.0
0000030018.dat,2,1,1,1,-1601.8040475329212,10418.215193159005,70123.12511756172,899517,2.72,13.687,0.301,1915.488,0.0,0.0,0.0,13.987,7.0
0000030019.dat,2,1,1,1,-652.2635618775232,4405.494943228828,30659.839793772615,899517,1.733,46.498,0.316,1033.946,0.0,0.0,0.0,12.34,7.0
0000030020.dat,2,1,1,1,-2133.249959105029,12786.466596908898,85381.52274136245,899565,3.024,4.893,0.368,1697.42,0.0,0.0,0.0,25.234,7.0
0000030021.dat,2,1,1,1,-3412.264083153758,18232.549199110526,113302.23415107546,899565,3.552,46.853,0.628,1297.349,0.0,0.0,0.0,25.253,7.0
0000030022.dat,2,1,1,1,-2810.1961482414686,15801.976133585604,98856.62077363758,899517,3.296,18.878,0.714,1924.396,0.0,0.0,0.0,26.677,7.0
0000030023.dat,2,1,1,1,225.33515382698312,1517.9319895902229,14211.640542233217,899483,0.927,6.868,0.764,1971.058,0.0,0.0,0.0,27.831,7.0
0000030024.dat,2,1,1,1,-1227.3994162860452,7965.73786992027,53964.904596121974,899469,2.338,25.322,0.63,1944.266,0.0,0.0,0.0,17.784,7.0
0000030025.dat,2,1,1,1,-10.400402908471994,2043.3134370795512,17926.73430017535,899517,1.136,14.325,0.252,1474.214,0.0,0.0,0.0,17.538,7.0
0000030026.dat,2,1,1,1,-303.6646754657274,3691.987242092223,29041.08200848943,899534,1.575,15.674,0.551,1862.043,0.0,0.0,0.0,24.957,7.0
0000030027.dat,2,1,1,1,-3957.8109986467653,21865.107964716517,140811.71036718084,899517,3.957,16.75,0.35,1844.549,0.0,0.0,0.0,21.249,7.0
0000030028.dat,2,1,1,1,-127.89484711005795,2287.175617427246,19598.374128050615,899517,1.256,40.545,0.204,1319.1,0.0,0.0,0.0,22.549,7.0
0000030029.dat,2,1,1,1,-1138.6386500873202,8039.434376062983,54422.49311532119,899469,2.396,27.88,0.673,1828.915,0.0,0.0,0.0,24.895,7.0
0000030030.dat,2,1,1,1,-1947.0324592544887,11091.650149752844,71894.15342059381,899492,2.778,16.943,0.031,1037.008,0.0,0.0,0.0,27.25,7.0
0000030031.dat,2,1,1,1,-2377.438353788593,13518.37509414833,84943.21010489887,899469,3.048,31.296,0.721,1596.27,0.0,0.0,0.0,13.45,7.0
0000030032.dat,2,1,1,1,-1789.4989594418973,9974.197209300419,62030.930153119145,899517,2.591,36.375,0.369,1230.009,0.0,0.0,0.0,14.39,7.0
0000030033.dat,2,1,1,1,17.24200771322249,1534.0843168730426,15740.184136294069,899517,0.831,15.086,0.51,1120.567,0.0,0.0,0.0,7.35,7.0
0000030034.dat,2,1,1,1,-668.8795941819204,4834.407452812024,38432.18007072141,899517,1.845,21.85,0.527,1076.953,0.0,0.0,0.0,19.457,7.0
0000030035.dat,2,1,1,1,-1284.3478297526863,8542.87879168705,59650.43614192696,899517,2.457,7.851,0.716,1696.289,0.0,0.0,0.0,5.899,7.0
0000030036.dat,2,1,1,1,-14.440715193339747,1816.9070562216255,15619.425419802454,899517,1.081,10.695,0.509,1339.875,0.0,0.0,0.0,16.64,7.0
0000030037.dat,2,1,1,1,-582.2728351367931,5199.257201125108,37592.07352934085,899517,1.922,34.694,0.491,1724.767,0.0,0.0,0.0,18.566,7.0
0000030038.dat,2,1,1,1,6.225927030732061,1413.3155671097888,13538.751450921667,899565,0.906,10.709,0.053,1065.356,0.0,0.0,0.0,12.164,7.0
0000030039.dat,2,1,1,1,-28.753551150019725,1756.801034401078,15258.517965888064,899517,1.051,27.208,0.415,1315.29,0.0,0.0,0.0,19.771,7.0
0000030040.dat,2,1,1,1,-991.2102927377398,6320.9394599637935,41411.66473206515,899517,2.07,36.034,0.12,1539.491,0.0,0.0,0.0,5.763,7.0
0000030041.dat,2,1,1,1,-26.278322644111817,2393.6249739392106,21948.535905275206,899565,1.225,7.13,0.59,1790.723,0.0,0.0,0.0,5.934,7.0
0000030042.dat,2,1,1,1,-1454.3118065052647,9267.109468667635,63329.99561742233,899541,2.616,29.231,0.41,1318.753,0.0,0.0,0.0,25.565,7.0
0000030043.dat,2,1,1,1,-2515.593677029671,14449.922475951049,103211.75200684779,899469,3.006,14.315,0.544,1625.891,0.0,0.0,0.0,14.005,7.0
0000030044.dat,2,1,1,1,-3006.3208198109223,16540.003184536556,102493.21734479339,899565,3.362,48.22,0.033,1885.978,0.0,0.0,0.0,8.177,7.0
0000030045.dat,2,1,1,1,-254.19249974358644,3077.3340671916235,27240.40815923462,899517,1.44,25.21,0.068,1615.863,0.0,0.0,0.0,18.056,7.0
0000030046.dat,2,1,1,1,-210.5886937572775,2595.3819246780313,21089.31160820518,899507,1.336,40.688,0.573,1232.959,0.0,0.0,0.0,24.25,7.0
0000030047.dat,2,1,1,1,-139.9778003772098,1937.2628799343956,17093.893991689016,899517,1.135,28.411,0.058,1024.401,0.0,0.0,0.0,10.396,7.0
0000030048.dat,2,1,1,1,-1748.6105518413076,11250.941623901377,76098.68864507569,899517,2.837,4.084,0.057,1870.099,0.0,0.0,0.0,20.572,7.0
0000030049.dat,2,1,1,1,-2617.87188391262,13833.676031029685,84190.63540079945,899517,3.061,32.391,0.01,1021.269,0.0,0.0,0.0,7.134,7.0
0000030050.dat,2,1,1,1,133.37139579437417,1552.9720426233919,16292.032434654338,899517,0.901,47.667,0.765,1874.702,0.0,0.0,0.0,6.292,7.0
0000030051.dat,2,1,1,1,-3819.760955243862,20501.97862808504,129788.40953160267,899517,3.796,30.877,0.59,1528.937,0.0,0.0,0.0,18.284,7.0
0000030052.dat,2,1,1,1,166.1331491533041,1849.4071379014686,19002.753139161967,899517,0.966,41.321,0.283,1939.068,0.0,0.0,0.0,18.516,7.0
0000030053.dat,2,1,1,1,-1381.045884615958,9227.435197594046,62518.22660090254,899517,2.532,44.442,0.237,1798.783,0.0,0.0,0.0,20.936,7.0
0000030054.dat,2,1,1,1,-2239.2659964489135,13475.89292947307,88550.19604490083,899517,3.069,12.948,0.28,1997.934,0.0,0.0,0.0,23.152,7.0
0000030055.dat,2,1,1,1,-3247.1155961418876,17962.59218298882,118125.84800826303,899565,3.587,12.178,0.62,1350.712,0.0,0.0,0.0,29.396,7.0
0000030056.dat,2,1,1,1,-2451.6592733729854,13860.730961316229,86280.738796993,899565,3.085,31.327,0.529,1767.188,0.0,0.0,0.0,17.908,7.0
0000030057.dat,2,1,1,1,-2813.0463240248387,15772.701945222307,101280.9322645922,899469,3.366,21.729,0.148,1401.931,0.0,0.0,0.0,13.074,7.0
0000030058.dat,2,1,1,1,-739.9774572847547,5304.110591277534,35272.56588633379,899517,1.886,42.313,0.139,1479.876,0.0,0.0,0.0,24.88,7.0
0000030059.dat,2,1,1,1,-2933.908561088772,16439.121087512744,105716.80662020549,899469,3.407,45.201,0.079,1627.505,0.0,0.0,0.0,11.771,7.0
0000030060.dat,2,1,1,1,62.38226819694676,1809.934058878337,17101.410034223827,899517,1.056,18.964,0.528,1873.677,0.0,0.0,0.0,15.974,7.0
0000030061.dat,2,1,1,1,-3295.2910321282025,18786.028971867592,121455.40969797193,899565,3.663,13.37,0.611,1984.083,0.0,0.0,0.0,6.961,7.0
0000030062.dat,2,1,1,1,-1517.961842011711,9493.186648261042,64654.779652019264,899560,2.552,39.465,0.212,1768.273,0.0,0.0,0.0,5.634,7.0
0000030063.dat,2,1,1,1,-3016.934692832653,16608.912768808972,105516.96159343855,899517,3.415,15.191,0.017,1417.767,0.0,0.0,0.0,29.066,7.0
0000030064.dat,2,1,1,1,-1194.0347939650262,7443.136304290768,48077.571828490225,899565,2.247,41.485,0.066,1421.357,0.0,0.0,0.0,25.9,7.0
0000030065.dat,2,1,1,1,-1931.726318533005,11588.480376405236,76678.22784845867,899517,2.859,22.339,0.774,1737.582,0.0,0.0,0.0,22.399,7.0
0000030066.dat,2,1,1,1,-1518.8515612409192,8956.052871224983,57763.12766864526,899517,2.484,34.042,0.236,1238.777,0.0,0.0,0.0,15.224,7.0
0000030067.dat,2,1,1,1,-2490.4259647183394,13878.628249432684,90938.38915206368,899565,3.141,6.586,0.615,1110.474,0.0,0.0,0.0,9.332,7.0
0000030068.dat,2,1,1,1,-35.713801778685806,1842.6559101810367,15488.712670514513,899469,1.061,31.945,0.5,1354.622,0.0,0.0,0.0,8.911,7.0
0000030069.dat,2,1,1,1,-15.011883056881539,1841.1450034961922,18470.49335386785,899517,0.993,23.685,0.306,1287.239,0.0,0.0,0.0,11.256,7.0
0000030070.dat,2,1,1,1,-447.4534280604355,3798.404888815191,29163.20362042246,899525,1.591,30.157,0.165,1296.308,0.0,0.0,0.0,18.731,7.0
0000030071.dat,2,1,1,1,-203.58986912074022,2574.727167392983,20609.61938585335,899517,1.311,10.065,0.097,1233.608,0.0,0.0,0.0,22.865,7.0
0000030072.dat,2,1,1,1,-3295.317332667807,17918.851050326208,114436.77734125931,899517,3.59,37.37,0.492,1042.093,0.0,0.0,0.0,21.505,7.0
0000030073.dat,2,1,1,1,-410.7402334915676,3283.240446676484,26897.67767607005,899500,1.501,43.414,0.62,1017.874,0.0,0.0,0.0,11.998,7.0
0000030074.dat,2,1,1,1,-3835.46312485846,21492.88350422792,140708.46938236387,899517,3.923,12.404,0.515,1987.722,0.0,0.0,0.0,28.872,7.0
0000030075.dat,2,1,1,1,-672.5087791015396,5107.520641055661,36013.6130883711,899517,1.878,6.594,0.424,1427.773,0.0,0.0,0.0,23.447,7.0
0000030076.dat,2,1,1,1,-238.2409584757709,2921.215053270834,24883.889060087182,899517,1.383,3.135,0.034,1384.327,0.0,0.0,0.0,18.859,7.0
0000030077.dat,2,1,1,1,-2678.9692589686983,15354.578604311424,98878.51379299961,899469,3.327,32.815,0.775,1679.647,0.0,0.0,0.0,20.293,7.0
0000030078.dat,2,1,1,1,-2227.6457472355482,12289.451254580637,77536.57887970784,899565,2.908,31.141,0.639,1218.254,0.0,0.0,0.0,15.49,7.0
0000030079.dat,2,1,1,1,-1128.0058492725436,8123.821067227784,57057.625725461316,899469,2.394,28.241,0.234,1949.961,0.0,0.0,0.0,11.193,7.0
0000030080.dat,2,1,1,1,-1567.902789733969,9669.762262952947,66382.46153151993,899565,2.577,13.133,0.784,1786.345,0.0,0.0,0.0,13.899,7.0
0000030081.dat,2,1,1,1,-2466.7021480406374,13705.089663592373,88600.64038386499,899517,3.101,20.763,0.482,1089.411,0.0,0.0,0.0,23.946,7.0
0000030082.dat,2,1,1,1,-345.29863538640694,3592.0825664146178,26785.503858557742,899565,1.531,30.535,0.466,1417.581,0.0,0.0,0.0,5.36,7.0
0000030083.dat,2,1,1,1,-4297.098331176286,22789.8587164869,141011.9432577698,899469,3.988,25.845,0.598,1879.118,0.0,0.0,0.0,7.902,7.0
0000030084.dat,2,1,1,1,-4315.342090286975,22426.77351535086,136457.47603543926,899565,3.919,49.414,0.649,1944.732,0.0,0.0,0.0,6.15,7.0
0000030085.dat,2,1,1,1,-1939.7615854823352,11568.699115045372,75400.31979112692,899469,2.881,8.549,0.525,1467.402,0.0,0.0,0.0,6.018,7.0
0000030086.dat,2,1,1,1,-285.2388163222292,3206.328801882879,25076.028076151244,899517,1.439,35.367,0.102,1613.411,0.0,0.0,0.0,26.387,7.0
0000030087.dat,2,1,1,1,-2144.2369676895414,12346.916944605153,81765.64986124275,899565,2.977,21.407,0.271,1167.034,0.0,0.0,0.0,22.591,7.0
0000030088.dat,2,1,1,1,94.09049665986556,1985.8614548700155,19726.25714359023,899489,1.031,22.554,0.742,1991.169,0.0,0.0,0.0,16.854,7.0
0000030089.dat,2,1,1,1,6.204217464633327,1383.5974237457615,11878.146800631748,899517,0.898,36.445,0.18,1231.672,0.0,0.0,0.0,7.446,7.0
0000030090.dat,2,1,1,1,-369.22985912812663,3938.3519868070025,28926.02417999456,899517,1.625,35.237,0.298,1942.732,0.0,0.0,0.0,17.29,7.0
0000030091.dat,2,1,1,1,-1282.0061107176507,7872.546772595201,51720.6440476216,899565,2.28,49.58,0.346,1649.647,0.0,0.0,0.0,16.837,7.0
0000030092.dat,2,1,1,1,-2932.68002474913,17225.56434179666,116496.69391195211,899469,3.578,8.163,0.352,1607.737,0.0,0.0,0.0,9.33,7.0
0000030093.dat,2,1,1,1,-2344.0673635607004,13655.475455301512,89749.10029886366,899517,3.127,6.997,0.49,1512.689,0.0,0.0,0.0,15.846,7.0
0000030094.dat,2,1,1,1,-2843.0026307856633,14967.85919800212,92597.90550373436,899469,3.177,36.768,0.754,1230.67,0.0,0.0,0.0,14.963,7.0
0000030095.dat,2,1,1,1,-1079.6368628798439,6822.362808952161,45523.39646549193,899469,2.162,29.763,0.193,1176.528,0.0,0.0,0.0,20.396,7.0
0000030096.dat,2,1,1,1,-760.7319422053226,5371.764716736325,38047.88459471571,899517,1.907,15.16,0.097,1220.486,0.0,0.0,0.0,20.877,7.0
0000030097.dat,2,1,1,1,-841.2722056722822,5662.501555288721,38707.70260378291,899517,1.987,5.812,0.158,1186.438,0.0,0.0,0.0,6.133,7.0
0000030098.dat,2,1,1,1,-3880.372042665986,21662.1881998086,138876.06508722893,899517,3.96,6.112,0.71,1779.584,0.0,0.0,0.0,14.365,7.0
0000030099.dat,2,1,1,1,51.904686552383446,1452.4674517055994,12426.027661306936,899517,0.928,44.921,0.517,1350.125,0.0,0.0,0.0,20.646,7.0
0000030100.dat,2,1,1,1,-2927.0757591782153,16872.28899181787,113239.16188960063,899517,3.575,11.21,0.229,1057.843,0.0,0.0,0.0,17.578,7.0
0000030101.dat,2,1,1,1,-1556.0254473993407,10008.452390273336,68106.84548688069,899517,2.652,17.522,0.653,1969.103,0.0,0.0,0.0,26.412,7.0
0000030102.dat,2,1,1,1,-981.9847493025948,7046.229437520747,48797.89186185686,899517,2.204,12.88,0.689,1883.786,0.0,0.0,0.0,21.467,7.0
0000030103.dat,2,1,1,1,-2330.8996369078836,13755.171982133917,89553.38760395834,899517,3.121,19.04,0.677,1927.752,0.0,0.0,0.0,9.073,7.0
0000030104.dat,2,1,1,1,-1115.2690543215078,7864.520781112967,57135.52164329348,899484,2.357,5.332,0.735,1994.908,0.0,0.0,0.0,6.764,7.0
0000030105.dat,2,1,1,1,-3396.206582748881,18191.360077371315,115519.47755585195,899517,3.595,26.915,0.202,1173.895,0.0,0.0,0.0,21.06,7.0
0000030106.dat,2,1,1,1,-3396.3419175155486,18805.729954139148,121015.41806330843,899517,3.682,5.245,0.604,1396.242,0.0,0.0,0.0,5.663,7.0
0000030107.dat,2,1,1,1,-801.692781457505,6456.823466176196,47030.97353070244,899469,2.15,40.417,0.368,1758.238,0.0,0.0,0.0,19.644,7.0
0000030108.dat,2,1,1,1,-461.38588142541676,4271.031706610485,30832.82515162576,899529,1.686,13.218,0.674,1696.021,0.0,0.0,0.0,28.506,7.0
0000030109.dat,2,1,1,1,-1674.4871015717392,10106.962084542904,66996.23160395672,899517,2.696,27.921,0.583,1153.896,0.0,0.0,0.0,19.387,7.0
0000030110.dat,2,1,1,1,-3439.6761500375405,19301.92836644874,123394.75184738409,899469,3.72,44.244,0.621,1815.833,0.0,0.0,0.0,14.704,7.0
0000030111.dat,2,1,1,1,-339.17767661729613,3238.9294477867606,23819.798832338478,899565,1.474,33.242,0.525,1224.441,0.0,0.0,0.0,21.082,7.0
0000030112.dat,2,1,1,1,-1967.0453102321203,11225.778400625995,74181.74921306843,899517,2.793,27.582,0.142,1223.818,0.0,0.0,0.0,16.456,7.0
0000030113.dat,2,1,1,1,-1787.9032957591216,11027.85495985191,77137.61655783246,899517,2.821,17.568,0.436,1536.974,0.0,0.0,0.0,18.64,7.0
0000030114.dat,2,1,1,1,-2477.8919318225676,14126.057788085853,91208.3202575323,899517,3.146,17.984,0.788,1592.94,0.0,0.0,0.0,28.537,7.0
0000030115.dat,2,1,1,1,-88.26556558868619,2427.3170599102355,21020.81915746374,899533,1.221,34.135,0.75,1580.086,0.0,0.0,0.0,14.653,7.0
0000030116.dat,2,1,1,1,-2777.790717057624,14263.496865777046,87796.13496350612,899488,3.091,49.719,0.035,1091.487,0.0,0.0,0.0,29.03,7.0
0000030117.dat,2,1,1,1,-3461.917592903325,19366.706250111463,124285.32909525366,899517,3.709,33.768,0.132,1877.461,0.0,0.0,0.0,27.634,7.0
0000030118.dat,2,1,1,1,-295.11466735897875,2910.892377015389,23068.895443928297,899517,1.375,28.774,0.105,1265.6,0.0,0.0,0.0,9.895,7.0
0000030119.dat,2,1,1,1,-536.6637986059095,3726.1486761814385,27513.613740397814,899517,1.56,37.071,0.581,1129.515,0.0,0.0,0.0,6.734,7.0
0000030120.dat,2,1,1,1,-3904.566827457141,21326.314804374284,139008.37100946426,899517,3.908,24.33,0.654,1888.748,0.0,0.0,0.0,7.519,7.0
0000030121.dat,2,1,1,1,-62.40846830999152,2945.482895389925,25984.564367352777,899525,1.379,4.887,0.171,1955.651,0.0,0.0,0.0,5.456,7.0
0000030122.dat,2,1,1,1,-2965.9535239623165,17376.031655570205,113521.28589513972,899517,3.534,28.99,0.405,1862.128,0.0,0.0,0.0,7.361,7.0
0000030123.dat,2,1,1,1,-1317.8492985920038,8424.949389906547,54047.460034085365,899501,2.375,47.966,0.673,1809.516,0.0,0.0,0.0,22.075,7.0
0000030124.dat,2,1,1,1,-336.99382631586565,3665.3122061021977,27985.47940939138,899478,1.591,10.415,0.586,1655.242,0.0,0.0,0.0,6.78,7.0
0000030125.dat,2,1,1,1,-3442.6720796618997,18548.350188305205,115687.56323549876,899565,3.586,35.12,0.434,1550.857,0.0,0.0,0.0,12.974,7.0
0000030126.dat,2,1,1,1,-1130.9117521995545,7041.236089421254,49551.22001088087,899565,2.225,11.645,0.472,1086.987,0.0,0.0,0.0,26.122,7.0
0000030127.dat,2,1,1,1,-1413.1636958414656,8520.803373184506,59078.61799976948,899517,2.447,27.72,0.407,1408.453,0.0,0.0,0.0,5.582,7.0
0000030128.dat,2,1,1,1,-772.9380253335106,5443.693980942463,38098.07680362195,899517,1.95,6.64,0.238,1372.689,0.0,0.0,0.0,25.362,7.0
0000030129.dat,2,1,1,1,-1875.4968000144058,10676.029849339937,69158.38116958772,899546,2.697,23.618,0.452,1259.754,0.0,0.0,0.0,12.046,7.0
0000030130.dat,2,1,1,1,-109.36579850107363,2734.492517388901,22269.07108328056,899565,1.323,38.296,0.551,1723.42,0.0,0.0,0.0,7.954,7.0
0000030131.dat,2,1,1,1,-918.7780269661426,6205.862861722655,41809.919021168265,899557,2.051,18.683,0.699,1495.876,0.0,0.0,0.0,22.418,7.0
0000030132.dat,2,1,1,1,-4089.8020916304285,21413.348990173286,133166.19573052006,899565,3.902,33.916,0.509,1081.046,0.0,0.0,0.0,20.724,7.0
0000030133.dat,2,1,1,1,-453.8738866468303,3793.758918690672,28810.338823831673,899469,1.626,40.182,0.609,1220.183,0.0,0.0,0.0,26.937,7.0
0000030134.dat,2,1,1,1,-2054.764724645851,12317.530818936095,81937.98921548987,899517,2.902,46.505,0.128,1683.259,0.0,0.0,0.0,23.377,7.0
0000030135.dat,2,1,1,1,-785.2129623901336,5047.182852143975,34407.908144405796,899565,1.841,13.263,0.369,1076.131,0.0,0.0,0.0,25.087,7.0
0000030136.dat,2,1,1,1,-2610.788797110824,15092.001248040839,98815.87440493859,899517,3.275,21.167,0.007,1851.207,0.0,0.0,0.0,12.051,7.0
0000030137.dat,2,1,1,1,-100.36798198992949,2371.6646972579997,20645.126031048738,899565,1.219,9.316,0.197,1495.147,0.0,0.0,0.0,9.436,7.0
0000030138.dat,2,1,1,1,-4407.550234984148,22384.20279763448,133917.66490518,899517,3.903,49.639,0.581,1480.587,0.0,0.0,0.0,23.765,7.0
0000030139.dat,2,1,1,1,-1168.1579700814923,7496.463812844786,52927.87170617021,899517,2.252,46.496,0.793,1592.408,0.0,0.0,0.0,25.171,7.0
0000030140.dat,2,1,1,1,-231.70388716249138,3616.945503529904,31830.691112333978,899517,1.555,27.918,0.079,1824.681,0.0,0.0,0.0,29.763,7.0
0000030141.dat,2,1,1,1,-30.595219590305042,1713.2643405701415,15625.434534203068,899565,1.035,42.418,0.321,1347.809,0.0,0.0,0.0,15.315,7.0
0000030142.dat,2,1,1,1,-158.3766815984642,2774.9783556321386,21856.51823979691,899535,1.343,27.006,0.64,1678.016,0.0,0.0,0.0,14.3,7.0
0000030143.dat,2,1,1,1,-1504.0223798558195,9021.218109769696,57376.016541348596,899517,2.463,31.932,0.163,1565.732,0.0,0.0,0.0,24.41,7.0
0000030144.dat,2,1,1,1,-665.3570530721273,5125.90557737134,35893.274802175736,899517,1.878,6.278,0.444,1267.028,0.0,0.0,0.0,13.52,7.0
0000030145.dat,2,1,1,1,-2958.0290748946545,16738.568874511267,107157.96044430303,899517,3.452,38.253,0.586,1878.63,0.0,0.0,0.0,28.269,7.0
0000030146.dat,2,1,1,1,-873.0406201812606,6577.912350149152,48145.11759300493,899507,2.179,8.13,0.493,1797.426,0.0,0.0,0.0,26.46,7.0
0000030147.dat,2,1,1,1,-426.2764912190812,3931.4328927080296,27826.232585398855,899517,1.596,41.651,0.15,1658.452,0.0,0.0,0.0,15.725,7.0
0000030148.dat,2,1,1,1,-1822.1456249553078,11123.163668000152,70848.27198190939,899565,2.775,39.537,0.284,1850.582,0.0,0.0,0.0,23.772,7.0
0000030149.dat,2,1,1,1,-2403.0518995661146,13827.997131205619,86350.37856813475,899469,3.062,36.02,0.627,1867.294,0.0,0.0,0.0,23.864,7.0
0000030150.dat,2,1,1,1,-107.43477702163703,2770.462141764375,26581.641004098827,899469,1.335,3.736,0.443,1708.363,0.0,0.0,0.0,7.578,7.0
0000030151.dat,2,1,1,1,-145.16976326215658,2833.0671046883713,21807.365553512005,899517,1.336,16.55,0.004,1837.013,0.0,0.0,0.0,27.564,7.0
0000030152.dat,2,1,1,1,151.94850934747308,1488.1617326300302,13713.847634214626,899469,0.917,14.629,0.609,1697.471,0.0,0.0,0.0,17.631,7.0
0000030153.dat,2,1,1,1,-2435.5780221388845,14161.981485291668,91203.80315259438,899517,3.156,19.287,0.028,1680.141,0.0,0.0,0.0,25.661,7.0
0000030154.dat,2,1,1,1,-2021.388884000337,12015.213289973126,82402.84519652117,899469,2.924,6.207,0.597,1618.611,0.0,0.0,0.0,13.001,7.0
0000030155.dat,2,1,1,1,-1204.6794547527347,7970.905730266769,51885.75485814788,899469,2.319,46.974,0.162,1752.717,0.0,0.0,0.0,27.388,7.0
0000030156.dat,2,1,1,1,-3192.2328844747244,17270.46450378379,109769.5890375094,899517,3.501,28.583,0.766,1158.605,0.0,0.0,0.0,14.73,7.0
0000030157.dat,2,1,1,1,-2827.313858937024,16091.783620976144,107242.83298341761,899517,3.378,16.665,0.294,1880.871,0.0,0.0,0.0,5.271,7.0
0000030158.dat,2,1,1,1,-1651.362262525662,10363.089866095555,67517.00336476175,899517,2.673,21.055,0.262,1871.844,0.0,0.0,0.0,27.635,7.0
0000030159.dat,2,1,1,1,-3531.330702151228,18423.982417151026,114834.65223739872,899565,3.578,23.466,0.119,1029.247,0.0,0.0,0.0,7.282,7.0
0000030160.dat,2,1,1,1,-267.9143497458722,3244.9331749175603,25136.599641158224,899545,1.459,30.829,0.244,1825.817,0.0,0.0,0.0,12.983,7.0
0000030161.dat,2,1,1,1,-139.20677846880704,2148.1189025045965,18752.754091553885,899529,1.158,26.753,0.701,1128.87,0.0,0.0,0.0,28.752,7.0
0000030162.dat,2,1,1,1,-501.0086581657472,4119.1969378806,31359.241251767256,899517,1.663,46.131,0.797,1335.119,0.0,0.0,0.0,28.765,7.0
0000030163.dat,2,1,1,1,103.92508695144922,1722.2302625329291,16871.05756644704,899565,0.983,25.854,0.295,1743.508,0.0,0.0,0.0,19.336,7.0
0000030164.dat,2,1,1,1,-1695.3697962634935,9473.43078783236,58388.2070659015,899475,2.5,49.624,0.359,1160.76,0.0,0.0,0.0,20.796,7.0
0000030165.dat,2,1,1,1,-3472.3524882137076,19844.697044547684,130310.91301833649,899517,3.797,42.868,0.578,1817.967,0.0,0.0,0.0,16.211,7.0
0000030166.dat,2,1,1,1,113.30867632232601,1494.2697138861229,13872.232641160674,899517,0.926,12.009,0.709,1832.134,0.0,0.0,0.0,12.33,7.0
